student_id,name,age,gender,grade_level,subject_name,teacher_name,difficulty_level,hours_per_week,description,month,score,sleep_hours,study_hours,attendance_rate,internet_access,free_time_activity,parent_education,homework_completion_rate,extracurricular_activities,family_size,previous_gpa,school_transport,health_condition,tutoring,admission_year,city,country,scholarship_status,exam_attempts,teacher_experience_years,parent_income,feedback_rating,efficiency,performance_level,final_state
6,frank miller,17,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,60.9,6.9,2.1,97,1,sports,high school,83,0,5,2.59,walk,normal,0,2017,alexandria,egypt,1,3,4,2117,2.1,1.886,average,Need Help
6,frank miller,17,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,69.9,5,5.8,89,1,sports,high school,100,0,5,2.59,walk,normal,0,2017,alexandria,egypt,1,1,4,2117,2.1,1.886,average,Need Help
6,frank miller,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,60.9,8.7,7,78,1,sports,high school,99,0,5,2.59,walk,normal,0,2017,alexandria,egypt,1,1,4,2117,2.1,1.886,average,Need Help
6,frank miller,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,61.9,6.3,3,95,1,sports,high school,100,0,5,2.59,walk,normal,0,2017,alexandria,egypt,1,3,4,2117,2.1,1.886,average,Need Help
6,frank miller,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,62.9,5,5.1,71,1,sports,high school,88,0,5,2.59,walk,normal,0,2017,alexandria,egypt,1,1,4,2117,2.1,1.886,average,Need Help
6,frank miller,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,78.9,7,3.7,88,1,sports,high school,89,0,5,2.59,walk,normal,0,2017,alexandria,egypt,1,1,4,2117,2.1,1.886,good,High Performance
6,frank miller,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,47.9,6.4,3.1,70,1,sports,high school,85,0,5,2.59,walk,normal,0,2017,alexandria,egypt,1,2,4,2117,2.1,1.886,weak,Need Help
6,frank miller,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,45.9,8.2,2.1,98,1,sports,high school,76,0,5,2.59,walk,normal,0,2017,alexandria,egypt,1,1,4,2117,2.1,1.886,weak,Need Help
6,frank miller,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,58.9,6.8,2.9,76,1,sports,high school,100,0,5,2.59,walk,normal,0,2017,alexandria,egypt,1,2,4,2117,2.1,1.886,average,Need Help
6,frank miller,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,62.9,8,5.9,94,1,sports,high school,89,0,5,2.59,walk,normal,0,2017,alexandria,egypt,1,3,4,2117,2.1,1.886,average,Need Help
7,grace lee,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,93.8,7.8,1.7,82,0,reading,college,100,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,2,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,87.8,8.6,2.1,74,0,reading,college,100,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,2,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,93.8,7.7,6.5,70,0,reading,college,95,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,1,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,100,8.5,1.5,76,0,reading,college,92,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,3,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,83.65,5.5,4.3,85,0,reading,college,87,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,1,19,2148,2.9,0.275,good,High Performance
7,grace lee,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,99.8,8.5,1.5,69,0,reading,college,100,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,1,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,100,5.7,1.9,88,0,reading,college,95,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,1,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,99.8,7,3.2,88,0,reading,college,99,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,3,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,85.8,7.2,5.5,5,0,reading,college,87,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,2,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,79.8,6.4,3.6,100,0,reading,college,78,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,1,19,2148,2.9,0.275,good,High Performance
7,grace lee,16,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,83.8,5.5,2.7,82,0,reading,college,84,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,2,19,2148,2.9,0.275,good,High Performance
7,grace lee,16,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,92.8,5.9,6.2,66,0,reading,college,89,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,1,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,61.8,8.9,1.9,75,0,reading,college,65,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,3,19,2148,2.9,0.275,average,Need Help
7,grace lee,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,85.8,6.7,6.5,95,0,reading,college,87,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,1,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,98.8,6.7,4,74,0,reading,college,100,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,3,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,98.8,6.4,1.8,87,0,reading,college,100,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,3,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,62.8,5.8,2.4,95,0,reading,college,81,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,2,19,2148,2.9,0.275,average,High Performance
7,grace lee,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,75.8,5.4,4.5,86,0,reading,college,83,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,2,19,2148,2.9,0.275,good,High Performance
7,grace lee,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,85.8,6.6,2.5,67,0,reading,college,100,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,1,19,2148,2.9,0.275,excellent,High Performance
7,grace lee,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,88.8,7.5,6,87,0,reading,college,96,1,8,2.98,other,normal,0,2018,alexandria,egypt,1,2,19,2148,2.9,0.275,excellent,High Performance
8,henry garcia,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,83.65,5.7,3.6,72,1,gaming,postgrad,70,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,3,20,4586,2.7,0.14,good,High Performance
8,henry garcia,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,100,5.6,2.6,65,1,gaming,postgrad,100,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,1,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,95.4,5.5,2.3,65,1,gaming,postgrad,100,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,3,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,90.4,7.7,2.2,75,1,gaming,postgrad,68,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,2,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,84.4,8.2,2.6,89,1,gaming,postgrad,81,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,1,20,4586,2.7,0.14,good,High Performance
8,henry garcia,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,95.4,8,1.9,80,1,gaming,postgrad,76,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,2,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,100,5.8,4.1,78,1,gaming,postgrad,71,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,2,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,100,6.9,2.3,66,1,gaming,postgrad,100,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,1,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,78.4,8.1,1.7,71,1,gaming,postgrad,90,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,1,20,4586,2.7,0.14,good,High Performance
8,henry garcia,17,male,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,91.4,6.9,2.3,83,1,gaming,postgrad,100,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,1,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,88.4,7.9,3.7,67,1,gaming,postgrad,84,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,1,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,100,7.7,5,65,1,gaming,postgrad,73,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,3,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,85.4,5.3,2,95,1,gaming,postgrad,71,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,2,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,100,6.3,3.6,88,1,gaming,postgrad,100,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,3,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,95.4,4.9,1.6,84,1,gaming,postgrad,81,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,3,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,92.4,7.5,5.4,67,1,gaming,postgrad,83,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,1,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,74.4,5.7,3.8,73,1,gaming,postgrad,96,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,1,20,4586,2.7,0.14,good,High Performance
8,henry garcia,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,75.4,8,2.8,5,1,gaming,postgrad,74,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,1,20,4586,2.7,0.14,good,High Performance
8,henry garcia,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,85.4,5.3,4.1,85,1,gaming,postgrad,95,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,2,20,4586,2.7,0.14,excellent,High Performance
8,henry garcia,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,90.4,7.5,3.1,83,1,gaming,postgrad,100,1,8,2.64,other,mild illness,0,2022,cairo,egypt,0,1,20,4586,2.7,0.14,excellent,High Performance
9,ian taylor,16,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,94.9,6.5,2,63,1,music,college,69,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,1,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,100,5.2,6.7,77,1,music,college,81,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,1,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,100,8.7,4.9,91,1,music,college,82,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,3,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,100,5.5,4.8,67,1,music,college,84,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,3,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,100,7.6,4,63,1,music,college,78,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,1,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,100,5.9,7,65,1,music,college,100,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,1,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,100,6.1,2.3,62,1,music,college,98,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,2,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,100,5.5,3.7,71,1,music,college,100,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,3,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,83.65,7,4.2,76,1,music,college,83,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,2,10,2324,1.1,1.26,good,High Performance
9,ian taylor,16,male,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,100,8.2,4.4,80,1,music,college,90,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,3,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,100,8.6,6.1,77,1,music,college,93,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,2,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,100,6.1,4.5,87,1,music,college,100,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,1,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,100,8,4.5,81,1,music,college,79,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,3,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,100,7,2.8,79,1,music,college,91,0,7,2.89,bus,normal,0,2019,alexandria,egypt,1,3,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,100,6.8,4.7,74,1,music,college,100,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,1,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,100,7.7,5.5,82,1,music,college,100,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,3,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,83.9,8.8,4,92,1,music,college,82,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,3,10,2324,1.1,1.26,good,High Performance
9,ian taylor,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,88.9,7.4,3.6,75,1,music,college,72,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,3,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,95.9,8.3,5.4,89,1,music,college,89,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,3,10,2324,1.1,1.26,excellent,High Performance
9,ian taylor,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,100,7.3,4.9,73,1,music,college,100,0,7,3.49,bus,normal,0,2019,alexandria,egypt,1,2,10,2324,1.1,1.26,excellent,High Performance
10,julia anderson,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,74.4,6,1.9,96,1,tv/social media,postgrad,90,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,2,7,3559,2.8,1.824,good,High Performance
10,julia anderson,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,89.4,5.7,4.3,96,1,tv/social media,postgrad,100,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,3,7,3559,2.8,1.824,excellent,High Performance
10,julia anderson,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,81.4,5.8,4.5,99,1,tv/social media,postgrad,69,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,2,7,3559,2.8,1.824,good,High Performance
10,julia anderson,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,95.4,5,5.9,81,1,tv/social media,postgrad,97,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,1,7,3559,2.8,1.824,excellent,High Performance
10,julia anderson,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,82.4,5.2,3.7,95,1,tv/social media,postgrad,100,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,1,7,3559,2.8,1.824,good,High Performance
10,julia anderson,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,87.4,4,4.2,77,1,tv/social media,postgrad,95,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,3,7,3559,2.8,1.824,excellent,High Performance
10,julia anderson,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,86.4,7.9,6.3,97,1,tv/social media,postgrad,86,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,3,7,3559,2.8,1.824,excellent,High Performance
10,julia anderson,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,95.4,4.8,3.5,88,1,tv/social media,postgrad,100,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,3,7,3559,2.8,1.824,excellent,High Performance
10,julia anderson,16,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,80.4,6.4,4.4,88,1,tv/social media,postgrad,86,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,3,7,3559,2.8,1.824,good,High Performance
10,julia anderson,16,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,76.4,6.2,3.8,92,1,tv/social media,postgrad,99,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,1,7,3559,2.8,1.824,good,High Performance
10,julia anderson,16,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,82.4,6.4,6.5,89,1,tv/social media,postgrad,95,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,2,7,3559,2.8,1.824,good,High Performance
10,julia anderson,16,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,97.4,7.2,4,79,1,tv/social media,postgrad,95,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,1,7,3559,2.8,1.824,excellent,High Performance
10,julia anderson,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,80.4,4.5,2.5,77,1,tv/social media,postgrad,86,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,2,7,3559,2.8,1.824,good,High Performance
10,julia anderson,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,78.4,4.4,5.4,72,1,tv/social media,postgrad,80,1,4,2.04,other,chronic,0,2023,luxor,egypt,0,2,7,3559,2.8,1.824,good,High Performance
