Student_ID,First_Name,Last_Name,Subject,Attendance (%),date,performance
S1570,Emma,Brown,Business,89.01,10/5/2024,Medium
S1571,John,Johnson,Business,87.79,10/5/2024,Medium
S1573,Sara,Jones,Business,50.22,10/5/2024,Medium
S1574,Omar,Jones,Engineering,75.06,10/5/2024,High
S1575,Emma,Smith,Engineering,85.24,10/5/2024,Medium
S1577,Emma,Davis,Business,82.49,10/5/2024,Medium
S1578,Sara,Brown,Business,54.21,10/5/2024,Medium
S1579,Sara,Davis,CS,59.07,10/6/2024,Medium
S1583,Sara,Johnson,Business,59.26,10/6/2024,Medium
S1584,Emma,Williams,Business,60.22,10/6/2024,High
S1586,Emma,Smith,Mathematics,61.33,10/6/2024,Medium
S1587,John,Williams,CS,69.76,10/6/2024,Medium
S1589,Ahmed,Jones,CS,71.9,10/6/2024,Medium
S1590,Ali,Brown,CS,88.8,10/6/2024,Medium
S1591,Liam,Johnson,Engineering,85.96,10/6/2024,Medium
S1592,Ahmed,Jones,Mathematics,56.33,10/6/2024,Medium
S1593,Maria,Johnson,Business,52.44,10/6/2024,Medium
S1594,Maria,Brown,CS,93.9,10/6/2024,Medium
S1595,Maria,Williams,Mathematics,53.99,10/6/2024,High
S1596,Ahmed,Johnson,Mathematics,57.42,10/6/2024,High
S1597,Omar,Smith,Business,51.11,10/7/2024,High
S1601,Liam,Jones,Engineering,94.35,10/7/2024,High
S1602,Maria,Jones,Engineering,70.54,10/7/2024,Medium
S1604,Omar,Jones,Mathematics,64.84,10/7/2024,Medium
S1605,John,Davis,Business,57.62,10/7/2024,Medium
S1606,Omar,Smith,Mathematics,56.9,10/7/2024,Medium
S1607,Liam,Smith,Mathematics,56.61,10/7/2024,Medium
S1608,Maria,Jones,Business,55.71,10/7/2024,High
S1610,Ahmed,Brown,CS,65.33,10/7/2024,High
S1612,Maria,Davis,Mathematics,78.92,10/7/2024,Medium
S1614,Emma,Smith,Mathematics,68.62,10/7/2024,High
S1615,John,Johnson,Engineering,72.88,10/7/2024,High
S1616,Ali,Davis,Mathematics,66.23,10/7/2024,Medium
S1617,Liam,Jones,CS,59.14,10/8/2024,Medium
S1618,Omar,Jones,Engineering,57.16,10/8/2024,High
S1619,John,Brown,CS,97.25,10/8/2024,Medium
S1620,Maria,Williams,Mathematics,99.34,10/8/2024,Medium
S1621,Sara,Williams,Business,52.25,10/8/2024,Medium
S1622,Omar,Davis,Engineering,57.52,10/8/2024,High
S1624,Ahmed,Brown,Mathematics,59.32,10/8/2024,Medium
S1626,Ahmed,Davis,Engineering,56.45,10/8/2024,Medium
S1627,Emma,Williams,Business,72.83,10/8/2024,Medium
S1628,Omar,Brown,Mathematics,63.58,10/8/2024,High
S1629,Omar,Smith,Mathematics,67.6,10/8/2024,Medium
S1630,Ali,Jones,Mathematics,54.72,10/8/2024,Medium
S1633,Ali,Johnson,CS,66.44,10/8/2024,Medium
S1634,Sara,Davis,Mathematics,93.82,10/8/2024,Medium
S1635,Sara,Davis,Business,92.16,10/9/2024,High
S1636,Ali,Jones,Engineering,97.6,10/9/2024,Medium
S1637,Omar,Smith,Engineering,89.51,10/9/2024,High
S1639,Liam,Williams,Mathematics,92.83,10/9/2024,Medium
S1642,Liam,Davis,Engineering,99.46,10/9/2024,Medium
S1643,Ali,Williams,CS,88.48,10/9/2024,Medium
S1644,Liam,Davis,Mathematics,98.1,10/9/2024,Medium
S1646,Ahmed,Davis,Business,93.74,10/9/2024,High
S1647,Ali,Jones,Mathematics,85.33,10/9/2024,Medium
S1649,Ahmed,Jones,Engineering,76.16,10/9/2024,Medium
S1650,Omar,Smith,CS,96.21,10/9/2024,High
S1651,Liam,Williams,Business,91.25,10/9/2024,Medium
S1652,Omar,Johnson,Mathematics,92.19,10/9/2024,Medium
S1653,Ahmed,Johnson,Business,83.65,10/10/2024,Medium
S1654,Emma,Williams,Business,65.23,10/10/2024,Medium
S1655,Ahmed,Johnson,CS,51.78,10/10/2024,Medium
S1656,Omar,Davis,CS,96.78,10/10/2024,Medium
S1658,Maria,Smith,Engineering,64.91,10/10/2024,High
S1659,Sara,Williams,Mathematics,57.46,10/10/2024,High
S1661,John,Davis,CS,91.83,10/10/2024,Medium
S1662,Ahmed,Smith,Business,90.73,10/10/2024,Medium
S1663,Emma,Smith,CS,82.25,10/10/2024,High
S1664,Ali,Brown,Engineering,68.3,10/10/2024,High
S1665,Ahmed,Brown,Business,65.2,10/10/2024,High
S1666,Emma,Smith,CS,50.43,10/10/2024,High
S1668,Ahmed,Jones,Mathematics,54.37,10/10/2024,Medium
S1669,Omar,Jones,Mathematics,81.54,10/11/2024,Medium
S1670,Ali,Davis,Business,75.2,10/11/2024,Medium
S1671,Emma,Smith,CS,76.33,10/11/2024,Medium
S1672,Emma,Smith,CS,96.34,10/11/2024,High
S1673,Emma,Smith,CS,51.58,10/11/2024,Medium
S1674,Maria,Williams,Business,88.67,10/11/2024,Medium
S1675,Ahmed,Brown,CS,52.6,10/11/2024,High
S1676,Maria,Smith,Engineering,51.91,10/11/2024,Medium
S1677,Liam,Smith,Business,71.49,10/11/2024,Medium
S1679,Sara,Williams,Engineering,89.46,10/11/2024,High
S1681,Ahmed,Smith,Business,51.45,10/11/2024,High
S1682,Omar,Johnson,CS,52.03,10/11/2024,Medium
S1683,Maria,Jones,Engineering,80.63,10/11/2024,High
S1685,Emma,Smith,CS,71.89,10/12/2024,Medium
S1686,Emma,Smith,Mathematics,77.73,10/12/2024,Medium
S1687,Ahmed,Johnson,Business,89.99,10/12/2024,Medium
S1689,Sara,Smith,Business,61.24,10/12/2024,High
S1690,Sara,Jones,CS,80.65,10/12/2024,High
S1691,Emma,Smith,Engineering,81.41,10/12/2024,Medium
S1692,Ahmed,Jones,Engineering,86.71,10/12/2024,Medium
S1693,Maria,Davis,Business,81.04,10/12/2024,High
S1694,Sara,Davis,Business,98.46,10/12/2024,Medium
S1695,Maria,Brown,CS,59.86,10/12/2024,Medium
S1696,Omar,Brown,Mathematics,97.55,10/12/2024,High
S1697,Sara,Jones,Business,76.92,10/12/2024,High
S1698,Sara,Williams,Business,83.6,10/12/2024,High
S1699,John,Smith,Mathematics,54.97,10/13/2024,Medium
S1700,Sara,Smith,Business,69.03,10/13/2024,Medium
S1701,Liam,Brown,Engineering,88.47,10/13/2024,Medium
S1702,Ali,Jones,Business,85.35,10/13/2024,Medium
S1703,Liam,Smith,Engineering,52.01,10/13/2024,High
S1704,Ahmed,Smith,CS,77.33,10/13/2024,Medium
S1705,Ahmed,Williams,CS,54.41,10/13/2024,Medium
S1706,Maria,Johnson,Engineering,99.79,10/13/2024,Medium
S1707,Liam,Brown,Engineering,94.86,10/13/2024,Medium
S1708,Liam,Brown,Mathematics,51.05,10/13/2024,Medium
S1710,Omar,Smith,Engineering,95.97,10/13/2024,Medium
S1712,Ali,Williams,Mathematics,85.98,10/13/2024,High
S1713,Maria,Brown,Engineering,72.11,10/13/2024,Medium
S1715,Liam,Davis,Engineering,67.02,10/14/2024,High
S1716,John,Johnson,Business,66.13,10/14/2024,Medium
S1717,Maria,Smith,Business,71.22,10/14/2024,Medium
S1719,Maria,Johnson,CS,91.56,10/14/2024,Medium
S1720,Sara,Jones,Business,67.43,10/14/2024,Medium
S1721,John,Brown,Engineering,70.01,10/14/2024,High
S1722,Maria,Williams,Business,94.7,10/14/2024,High
S1723,Ali,Jones,Business,74.83,10/14/2024,Medium
S1724,Ali,Williams,Mathematics,77.21,10/14/2024,Medium
S1725,Ahmed,Davis,Engineering,97.82,10/14/2024,Medium
S1727,John,Smith,CS,58.47,10/14/2024,High
S1729,Maria,Williams,Business,98.56,10/14/2024,Medium
S1731,Ali,Smith,Mathematics,68.58,10/14/2024,Medium
S1733,Liam,Williams,CS,55.72,10/15/2024,Medium
S1734,Sara,Davis,CS,87.02,10/15/2024,Medium
S1735,John,Jones,Engineering,88.5,10/15/2024,Medium
S1736,Maria,Davis,Mathematics,98.45,10/15/2024,Medium
S1737,Ahmed,Williams,Business,88.67,10/15/2024,Medium
S1738,Ahmed,Williams,CS,62.17,10/15/2024,Medium
S1739,Maria,Brown,CS,52.01,10/15/2024,Medium
S1740,Omar,Williams,Mathematics,99.27,10/15/2024,Medium
S1741,Emma,Williams,Mathematics,67.02,10/15/2024,High
S1742,Sara,Johnson,Mathematics,65.6,10/15/2024,High
S1743,Ahmed,Smith,Business,95.3,10/15/2024,Medium
S1744,John,Brown,Engineering,79.25,10/15/2024,Medium
S1745,Sara,Brown,Engineering,60.74,10/15/2024,Medium
S1746,John,Brown,CS,94.45,10/15/2024,Medium
S1747,Omar,Johnson,Engineering,99.67,10/16/2024,High
S1748,Ali,Davis,Business,54.33,10/16/2024,Medium
S1749,Sara,Williams,Engineering,93.11,10/16/2024,Medium
S1750,Liam,Smith,Business,69.53,10/16/2024,High
S1751,Ahmed,Jones,CS,76.2,10/16/2024,Medium
S1752,Sara,Davis,Mathematics,95.74,10/16/2024,Medium
S1753,Sara,Williams,Business,98.67,10/16/2024,Medium
S1754,Sara,Johnson,Mathematics,63.11,10/16/2024,Medium
S1755,Emma,Williams,CS,60.64,10/16/2024,High
S1756,Sara,Williams,Business,54.03,10/16/2024,Medium
S1757,John,Johnson,Business,78.09,10/16/2024,Medium
S1758,Ali,Brown,Engineering,50.68,10/16/2024,Medium
S1759,Omar,Brown,Business,70.59,10/16/2024,High
S1760,Maria,Smith,CS,53.67,10/17/2024,Medium
S1761,Sara,Smith,Mathematics,70.26,10/17/2024,Medium
S1762,Ahmed,Brown,Business,52,10/17/2024,High
S1763,Sara,Davis,CS,91.76,10/17/2024,High
S1764,Ahmed,Jones,CS,60.49,10/17/2024,High
S1766,Ahmed,Jones,Engineering,93.5,10/17/2024,High
S1767,Liam,Williams,Business,87.31,10/17/2024,Medium
S1768,Maria,Brown,Business,60.95,10/17/2024,Medium
S1769,Ali,Smith,Engineering,53.59,10/17/2024,Medium
S1770,Ahmed,Davis,CS,85.78,10/17/2024,Medium
S1771,Ahmed,Smith,Business,69.54,10/17/2024,High
S1772,Ali,Jones,Engineering,88.3,10/17/2024,Medium
S1775,Ahmed,Davis,Engineering,72.56,10/17/2024,Medium
S1778,Liam,Williams,CS,52.49,10/18/2024,High
S1779,John,Smith,Mathematics,76.21,10/18/2024,High
S1780,Ali,Davis,Business,51.64,10/18/2024,High
S1781,John,Johnson,Engineering,73.42,10/18/2024,Medium
S1782,Liam,Smith,Mathematics,94.26,10/18/2024,Medium
S1783,Maria,Williams,Business,68.08,10/18/2024,High
S1784,Sara,Davis,Mathematics,96.62,10/18/2024,High
S1785,Ali,Jones,Engineering,81.53,10/18/2024,Medium
S1786,Omar,Williams,Engineering,96.71,10/18/2024,Medium
S1788,Liam,Davis,Engineering,55.17,10/18/2024,Medium
S1789,Omar,Brown,Mathematics,61.56,10/18/2024,Medium
S1790,Emma,Smith,Business,69.71,10/18/2024,Medium
S1791,Liam,Jones,Business,58.51,10/18/2024,Medium
S1792,Ahmed,Brown,Mathematics,74.75,10/19/2024,Medium
S1793,Maria,Davis,CS,73.57,10/19/2024,High
S1794,Ali,Davis,Business,97.81,10/19/2024,High
S1795,Omar,Williams,CS,71.69,10/19/2024,High
S1796,Ahmed,Davis,Mathematics,89.28,10/19/2024,High
S1797,Omar,Jones,Mathematics,97.1,10/19/2024,High
S1799,John,Jones,Engineering,60.43,10/19/2024,High
S1800,Ali,Johnson,Business,74.8,10/19/2024,High
S1801,Emma,Johnson,Engineering,67.39,10/19/2024,Medium
S1802,Ali,Smith,CS,69.99,10/19/2024,High
S1804,Emma,Johnson,Business,91.32,10/19/2024,Medium
S1805,Maria,Davis,Engineering,72.61,10/19/2024,High
S1806,Liam,Jones,Mathematics,76.18,10/19/2024,High
S1807,Ali,Johnson,CS,99.12,10/20/2024,Medium
S1808,Emma,Smith,Mathematics,53,10/20/2024,Medium
S1809,Ahmed,Johnson,Mathematics,74.4,10/20/2024,Medium
S1810,John,Davis,Mathematics,88.7,10/20/2024,Medium
S1812,Ali,Jones,Engineering,80.58,10/20/2024,Medium
S1813,Maria,Brown,Mathematics,61.97,10/20/2024,High
S1814,Maria,Davis,Engineering,93.37,10/20/2024,Medium
S1815,Ahmed,Smith,Mathematics,66.35,10/20/2024,Medium
S1816,Ali,Jones,Business,66.45,10/20/2024,Medium
S1817,John,Johnson,Mathematics,79.91,10/20/2024,Medium
S1818,Maria,Johnson,Business,59.18,10/20/2024,Medium
S1819,Ali,Brown,Engineering,64.24,10/20/2024,Medium
S1820,Omar,Smith,CS,70.83,10/20/2024,Medium
S1821,Maria,Smith,Engineering,67.68,10/21/2024,High
S1822,Emma,Williams,CS,76.24,10/21/2024,Medium
S1823,Omar,Smith,CS,79.98,10/21/2024,Medium
S1824,Liam,Brown,Mathematics,78.33,10/21/2024,Medium
S1826,John,Williams,Engineering,65.39,10/21/2024,Medium
S1827,Sara,Johnson,Mathematics,56.32,10/21/2024,High
S1828,Omar,Johnson,CS,88.04,10/21/2024,High
S1830,Ahmed,Williams,CS,62.85,10/21/2024,Medium
S1831,Ahmed,Johnson,CS,70.35,10/21/2024,Medium
S1833,Maria,Johnson,Mathematics,76.67,10/21/2024,Medium
S1834,Ali,Davis,Engineering,82.97,10/21/2024,High
S1835,Maria,Davis,Mathematics,52.08,10/21/2024,Medium
S1836,John,Johnson,Mathematics,86.07,10/21/2024,High
S1837,Ahmed,Williams,Business,53.1,10/21/2024,Medium
S1838,Maria,Williams,Business,73.41,10/22/2024,Medium
S1839,Ahmed,Jones,Engineering,91.38,10/22/2024,High
S1842,Ali,Williams,Business,99.25,10/22/2024,Medium
S1843,Omar,Smith,Business,94.46,10/22/2024,High
S1844,Ahmed,Davis,Business,88.57,10/22/2024,High
S1846,Sara,Brown,Mathematics,59.19,10/22/2024,Medium
S1848,Omar,Brown,Mathematics,76.62,10/22/2024,High
S1849,Emma,Williams,Engineering,92.62,10/22/2024,High
S1850,Omar,Johnson,Business,67.1,10/22/2024,Medium
S1852,Ahmed,Jones,Engineering,99.28,10/22/2024,Medium
S1853,John,Johnson,Business,76.09,10/22/2024,Medium
S1855,Ahmed,Williams,CS,60.98,10/22/2024,Medium
S1856,John,Davis,Business,74.1,10/22/2024,High
S1859,Omar,Smith,CS,70.95,10/23/2024,High
S1860,Maria,Smith,Mathematics,88.97,10/23/2024,Medium
S1862,Sara,Smith,Engineering,99.13,10/23/2024,High
S1863,Sara,Williams,CS,59.04,10/23/2024,Medium
S1864,Maria,Brown,Business,79.55,10/23/2024,Medium
S1865,Ali,Williams,CS,54.48,10/23/2024,High
S1870,Ahmed,Smith,Business,74.24,10/23/2024,High
S1871,Liam,Williams,Mathematics,91.75,10/23/2024,Medium
S1872,Sara,Johnson,Mathematics,96.8,10/23/2024,Medium
S1873,Ali,Smith,Business,99.46,10/23/2024,Medium
S1874,Sara,Johnson,CS,69.83,10/23/2024,High
S1875,John,Jones,Mathematics,99.55,10/23/2024,Medium
S1877,Sara,Davis,Engineering,62.68,10/23/2024,Medium
S1878,Ahmed,Williams,CS,54.45,10/24/2024,Medium
S1879,Ahmed,Jones,Engineering,63.59,10/24/2024,Medium
S1880,Ahmed,Williams,CS,88.4,10/24/2024,High
S1882,John,Brown,Engineering,88.94,10/24/2024,Medium
S1883,Liam,Johnson,Engineering,81.55,10/24/2024,High
S1885,Ahmed,Smith,Mathematics,85.44,10/24/2024,High
S1886,Ali,Jones,Mathematics,69.54,10/24/2024,Medium
S1888,Maria,Smith,Business,83.86,10/24/2024,Medium
S1889,Ali,Smith,Business,84.89,10/24/2024,Medium
S1891,Omar,Brown,Engineering,94.26,10/24/2024,Medium
S1892,Ali,Smith,CS,62.6,10/24/2024,Medium
S1893,Ahmed,Smith,CS,69.06,10/24/2024,Medium
S1894,Maria,Brown,CS,88.88,10/24/2024,High
S1895,Maria,Williams,Business,74.64,10/25/2024,High
S1897,Maria,Johnson,CS,67.32,10/25/2024,High
S1898,Omar,Brown,CS,68.47,10/25/2024,Medium
S1899,John,Smith,Mathematics,94.44,10/25/2024,High
S1900,Ahmed,Jones,Engineering,73.22,10/25/2024,Medium
S1901,Maria,Davis,Engineering,75.81,10/25/2024,Medium
S1902,Emma,Johnson,Engineering,66.64,10/25/2024,Medium
S1904,John,Davis,Business,82.8,10/25/2024,Medium
S1905,Sara,Smith,Business,55.99,10/25/2024,Medium
S1907,John,Johnson,Business,88.96,10/25/2024,High
S1908,Omar,Williams,Engineering,59.54,10/25/2024,High
S1909,Emma,Davis,Mathematics,84.7,10/25/2024,Medium
S1911,Ahmed,Williams,CS,59.23,10/25/2024,High
S1912,Ahmed,Brown,Engineering,63.66,10/26/2024,Medium
S1913,Sara,Williams,Engineering,70.45,10/26/2024,Medium
S1916,Sara,Brown,CS,76.61,10/26/2024,Medium
S1918,Maria,Jones,Mathematics,87.9,10/26/2024,Medium
S1919,Liam,Williams,CS,80.89,10/26/2024,High
S1921,Omar,Williams,Business,66.71,10/26/2024,High
S1922,Ali,Johnson,CS,94.06,10/26/2024,Medium
S1923,Omar,Williams,Engineering,80.75,10/26/2024,Medium
S1924,Ali,Brown,Engineering,91.12,10/26/2024,High
S1926,Ahmed,Williams,CS,60.92,10/26/2024,Medium
S1927,Maria,Smith,CS,77.12,10/26/2024,Medium
S1928,Emma,Smith,Business,68.56,10/26/2024,Medium
S1930,Omar,Johnson,Mathematics,73.79,10/26/2024,Medium
S1931,Maria,Brown,Engineering,91.81,10/27/2024,Medium
S1932,Ali,Jones,CS,83.9,10/27/2024,High
S1933,Ali,Smith,CS,84.23,10/27/2024,Medium
S1934,Liam,Jones,Mathematics,60.86,10/27/2024,Medium
S1935,Ali,Brown,CS,99.21,10/27/2024,Medium
S1937,Ahmed,Smith,Mathematics,89.45,10/27/2024,Medium
S1938,Emma,Davis,Engineering,66.51,10/27/2024,Medium
S1939,Sara,Jones,Mathematics,76.78,10/27/2024,High
S1940,Maria,Williams,CS,56.86,10/27/2024,Medium
S1941,Ahmed,Johnson,Business,76.92,10/27/2024,Medium
S1943,Ahmed,Jones,CS,77.65,10/27/2024,Medium
S1944,Ahmed,Johnson,Business,82.44,10/27/2024,High
S1945,Omar,Williams,Business,69.51,10/27/2024,High
S1946,Ahmed,Davis,Mathematics,74.93,10/27/2024,Medium
S1948,Emma,Smith,Business,55.43,10/28/2024,Medium
S1949,Ahmed,Williams,Business,89.59,10/28/2024,High
S1950,John,Johnson,Engineering,58.54,10/28/2024,Medium
S1952,Ahmed,Johnson,Mathematics,59.28,10/28/2024,Medium
S1953,Maria,Johnson,Business,88.25,10/28/2024,High
S1954,John,Davis,CS,70.26,10/28/2024,High
S1955,John,Williams,Business,93.63,10/28/2024,High
S1956,Maria,Brown,Engineering,76.24,10/28/2024,Medium
S1958,Sara,Jones,Business,85.84,10/28/2024,High
S1960,Ali,Williams,Business,89.47,10/28/2024,Medium
S1962,Emma,Davis,Engineering,67.27,10/28/2024,Medium
S1963,Omar,Smith,CS,88.06,10/28/2024,Medium
S1964,Omar,Williams,Mathematics,97.71,10/28/2024,High
S1965,Ali,Davis,Mathematics,68.57,10/29/2024,Medium
S1966,Ahmed,Williams,Engineering,91.47,10/29/2024,Medium
S1968,Emma,Johnson,Business,90.36,10/29/2024,Medium
S1969,John,Smith,CS,82.87,10/29/2024,Medium
S1970,Liam,Smith,Engineering,59.64,10/29/2024,High
S1972,Ali,Davis,Mathematics,56.59,10/29/2024,High
S1973,John,Williams,Business,69.15,10/29/2024,High
S1974,Maria,Smith,CS,60.18,10/29/2024,High
S1975,Sara,Smith,Mathematics,82.2,10/29/2024,Medium
S1976,Liam,Brown,Engineering,99.73,10/29/2024,High
S1977,Liam,Brown,Engineering,50.6,10/29/2024,High
S1978,Liam,Smith,Mathematics,77.05,10/29/2024,High
S1979,Emma,Davis,Business,78.68,10/29/2024,High
S1980,Maria,Jones,CS,95.71,10/30/2024,Medium
S1981,Liam,Smith,CS,75.3,10/30/2024,High
S1982,Maria,Johnson,CS,77.19,10/30/2024,Medium
S1983,Ahmed,Williams,CS,73.58,10/30/2024,Medium
S1984,Liam,Jones,Business,63.45,10/30/2024,High
S1985,Sara,Johnson,Engineering,52.8,10/30/2024,Medium
S1986,Maria,Jones,Engineering,70.43,10/30/2024,Medium
S1988,Sara,Williams,CS,77.52,10/30/2024,Medium
S1989,Liam,Williams,CS,65.36,10/30/2024,Medium
S1991,Maria,Davis,Mathematics,56.71,10/30/2024,Medium
S1994,Maria,Johnson,CS,59.5,10/30/2024,High
S1995,Ahmed,Brown,Mathematics,67.17,10/30/2024,Medium
S1996,Ali,Williams,Business,80.67,10/30/2024,Medium
S1997,Maria,Jones,Mathematics,54.78,10/31/2024,Medium
S1998,Liam,Brown,Engineering,67.73,10/31/2024,Medium
S1999,John,Johnson,Mathematics,62.56,10/31/2024,Medium
S2000,Emma,Johnson,Engineering,95.78,10/31/2024,High
S2001,Omar,Davis,CS,92.63,10/31/2024,Medium
S2002,Ali,Williams,Business,78.99,10/31/2024,Medium
S2005,Ahmed,Jones,Business,96.62,10/31/2024,Medium
S2006,Maria,Brown,Business,98.47,10/31/2024,Medium
S2007,Ahmed,Davis,Business,56.27,10/31/2024,Medium
S2008,Maria,Jones,Engineering,58.03,10/31/2024,Medium
S2009,Liam,Williams,CS,83.84,10/31/2024,Medium
S2010,Ahmed,Davis,Engineering,77.07,10/31/2024,Medium
S2011,Ahmed,Brown,Business,50.92,10/31/2024,Medium
S2012,Emma,Brown,Engineering,53.1,11/1/2024,Medium
S2013,John,Smith,Business,94.4,11/1/2024,Medium
S2014,Ahmed,Williams,Mathematics,93.44,11/1/2024,High
S2016,Sara,Davis,CS,94.55,11/1/2024,Medium
S2018,Liam,Smith,CS,90.3,11/1/2024,Medium
S2019,Ahmed,Smith,Engineering,71.37,11/1/2024,High
S2022,Sara,Jones,Mathematics,72.86,11/1/2024,Medium
S2024,Liam,Jones,Engineering,55.28,11/1/2024,High
S2025,Emma,Smith,Mathematics,99.57,11/1/2024,High
S2026,Sara,Johnson,CS,62.21,11/1/2024,High
S2027,John,Brown,CS,59.93,11/1/2024,Medium
S2031,Liam,Jones,Business,88.59,11/1/2024,Medium
S2032,Ali,Brown,Business,75.83,11/1/2024,Medium
S2033,Emma,Williams,Mathematics,80.48,11/2/2024,Medium
S2034,Ali,Williams,Business,86.19,11/2/2024,Medium
S2035,Sara,Brown,CS,51.25,11/2/2024,Medium
S2036,Liam,Jones,CS,78.53,11/2/2024,Medium
S2037,Omar,Smith,Engineering,94.21,11/2/2024,High
S2038,Ali,Brown,Business,50.87,11/2/2024,Medium
S2039,John,Brown,Mathematics,70.26,11/2/2024,Medium
S2041,Sara,Williams,Mathematics,67.66,11/2/2024,Medium
S2042,Omar,Johnson,CS,72.94,11/2/2024,Medium
S2045,John,Jones,Business,53.26,11/2/2024,Medium
S2046,John,Johnson,Engineering,92.97,11/2/2024,Medium
S2047,Ali,Brown,Business,93.42,11/2/2024,Medium
S2048,Ahmed,Smith,Mathematics,73.6,11/2/2024,Medium
S2049,Ali,Jones,Business,75.71,11/2/2024,Medium
S2050,Sara,Davis,Mathematics,91.79,11/3/2024,Medium
S2052,John,Brown,Mathematics,63.26,11/3/2024,Medium
S2053,Omar,Davis,Mathematics,50.84,11/3/2024,Medium
S2054,Ali,Johnson,CS,73.99,11/3/2024,Medium
S2057,Omar,Johnson,CS,97.81,11/3/2024,Medium
S2058,Emma,Smith,CS,93.98,11/3/2024,Medium
S2060,Ali,Jones,Business,72.23,11/3/2024,Medium
S2061,Ahmed,Jones,CS,88.74,11/3/2024,Medium
S2062,Omar,Smith,CS,86.99,11/3/2024,Medium
S2063,Ahmed,Davis,Mathematics,76.91,11/3/2024,Medium
S2064,Emma,Williams,Engineering,54.37,11/3/2024,High
S2065,John,Jones,Engineering,96.3,11/3/2024,Medium
S2066,Ahmed,Williams,Business,72.78,11/3/2024,Medium
S2067,Omar,Davis,Business,68.17,11/4/2024,Medium
S2068,Ahmed,Smith,Engineering,81.48,11/4/2024,High
S2069,Ahmed,Davis,Engineering,83.69,11/4/2024,Medium
S2070,Ahmed,Jones,CS,60.53,11/4/2024,Medium
S2071,Sara,Johnson,Mathematics,91.85,11/4/2024,Medium
S2072,Sara,Smith,CS,64.5,11/4/2024,High
S2073,John,Brown,Business,59.33,11/4/2024,High
S2074,Ali,Williams,Engineering,70.32,11/4/2024,High
S2075,Ahmed,Davis,Business,86.53,11/4/2024,Medium
S2076,Emma,Smith,CS,98.27,11/4/2024,High
S2077,Ali,Davis,Business,90.46,11/4/2024,High
S2078,Emma,Smith,Business,97.02,11/4/2024,High
S2079,Ali,Jones,Mathematics,57.03,11/4/2024,Medium
S2081,Ahmed,Jones,CS,77.89,11/5/2024,High
S2082,Ahmed,Davis,Mathematics,64.51,11/5/2024,High
S2083,Maria,Brown,Business,91.4,11/5/2024,Medium
S2084,Emma,Jones,CS,83.6,11/5/2024,High
S2085,Ali,Smith,Engineering,98.54,11/5/2024,High
S2086,Ali,Jones,Mathematics,62.74,11/5/2024,Medium
S2087,Liam,Johnson,Business,74.29,11/5/2024,Medium
S2089,Sara,Davis,Mathematics,61.96,11/5/2024,Medium
S2090,Maria,Brown,CS,79.5,11/5/2024,High
S2092,Liam,Davis,CS,72.34,11/5/2024,Medium
S2093,Omar,Davis,Mathematics,68.14,11/5/2024,Medium
S2094,Sara,Davis,Business,50.85,11/5/2024,Medium
S2095,Sara,Smith,Engineering,76.1,11/5/2024,Medium
S2096,Sara,Davis,Engineering,66.76,11/6/2024,Medium
S2097,Emma,Smith,Engineering,50.07,11/6/2024,Medium
S2098,Emma,Davis,Mathematics,65.4,11/6/2024,High
S2099,John,Williams,Business,63.93,11/6/2024,Medium
S2100,John,Johnson,Mathematics,69.67,11/6/2024,Medium
S2101,Sara,Williams,Business,56.59,11/6/2024,High
S2103,Ali,Johnson,Engineering,84.62,11/6/2024,Medium
S2104,Emma,Johnson,CS,81.51,11/6/2024,High
S2105,Maria,Brown,Mathematics,90.19,11/6/2024,Medium
S2106,Ahmed,Williams,Mathematics,72.6,11/6/2024,Medium
S2108,Emma,Johnson,Engineering,90.52,11/6/2024,High
S2109,John,Smith,Engineering,71.39,11/6/2024,High
S2110,Ali,Johnson,Mathematics,85.08,11/6/2024,Medium
S2112,Liam,Williams,Engineering,70.89,11/7/2024,Medium
S2115,Omar,Williams,CS,66.93,11/7/2024,High
S2116,Omar,Davis,Mathematics,61.21,11/7/2024,High
S2117,Ahmed,Davis,Mathematics,67.96,11/7/2024,Medium
S2118,Ahmed,Brown,Mathematics,61.52,11/7/2024,Medium
S2120,Sara,Jones,CS,89.91,11/7/2024,Medium
S2122,John,Smith,Mathematics,68.23,11/7/2024,Medium
S2123,Omar,Davis,Mathematics,99.44,11/7/2024,Medium
S2124,Emma,Smith,CS,79.69,11/7/2024,Medium
S2125,Liam,Williams,Mathematics,69.97,11/7/2024,Medium
